"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - rep_loss","Group: general-distillation - rep_loss__MIN","Group: general-distillation - rep_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - rep_loss","Group: general-distillation-attn - rep_loss__MIN","Group: general-distillation-attn - rep_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - rep_loss","Group: general-distillation-rep - rep_loss__MIN","Group: general-distillation-rep - rep_loss__MAX"
"1437","11534.5","11527","11542","28.124807010090016","28.12302238401562","28.12605701605479","11534.5","11527","11542","91.46637727687117","91.46602860385686","91.46679282482759","11534.5","11527","11542","27.97843122569003","27.976655473434384","27.979679579341738"
"1439","11550.5","11543","11558","28.12521553945227","28.12455832735852","28.125934921019528","11550.5","11543","11558","91.4657847912222","91.46531059919784","91.46605291027082","11550.5","11543","11558","27.978925555579963","27.978263423390633","27.979640043021206"
"1441","11566.5","11559","11574","28.1248695615158","28.123209294907465","28.12573690887139","11566.5","11559","11574","91.4650318225873","91.46467421391144","91.46557525324579","11566.5","11559","11574","27.978544278551794","27.97688783492028","27.97941174270786"
"1443","11582.5","11575","11590","28.11929231217059","28.118404438007133","28.120016610466397","11582.5","11575","11590","91.46597196147938","91.46555593739386","91.46630559711618","11582.5","11575","11590","27.972955111060404","27.972056770907994","27.97368301879084"
"1445","11598.5","11591","11606","28.115514231205868","28.114801011889814","28.116226264919298","11598.5","11591","11606","91.4653784967569","91.4651473117608","91.46574941887913","11598.5","11591","11606","27.969207210329973","27.968491298606597","27.96990600625972"
"1447","11614.5","11607","11622","28.11089656492708","28.108202356511896","28.112663278860204","11614.5","11607","11622","91.46565608028203","91.46536674499512","91.46609258478338","11614.5","11607","11622","27.96456145541395","27.96186613186923","27.966331035950606"
"1449","11630.5","11623","11638","28.106243313923738","28.104579989250958","28.107963204640583","11630.5","11623","11638","91.46618824340757","91.46585078629394","91.46649899025672","11630.5","11623","11638","27.959937549692864","27.958265303209817","27.96167131849783"
"1451","11646.5","11639","11654","28.103580599601912","28.10262457996211","28.104698493239585","11646.5","11639","11654","91.46633916834432","91.46604300705073","91.46666839791813","11646.5","11639","11654","27.957223314305352","27.956260634501607","27.95835365740101"
"1453","11662.5","11655","11670","27.992987712054422","27.932509389416925","28.062663251703437","11662.5","11655","11670","91.47155885446668","91.44868434559216","91.49058243324016","11662.5","11655","11670","27.84721481819679","27.787689011672448","27.91633449901234"
"1455","11678.5","11671","11686","28.0374594897914","28.02439037958781","28.058434549967448","11678.5","11671","11686","91.46130268404546","91.45354359944662","91.46675179221414","11678.5","11671","11686","27.892664811747718","27.87948517004649","27.913679790496825"
"1457","11694.5","11687","11702","28.032176764108748","28.021188305270286","28.0456840933823","11694.5","11687","11702","91.44695714994617","91.44416418942538","91.45001507830877","11694.5","11687","11702","27.886339969363878","27.875210587696362","27.900077028972348"
"1459","11710.5","11703","11718","28.00337377400648","27.99479422075995","28.009878064765307","11710.5","11703","11718","91.45066702293806","91.44807871834176","91.45364708736025","11710.5","11703","11718","27.85720982211401","27.848580360412598","27.863739170011925"
"1461","11726.5","11719","11734","27.998132509849846","27.98769835453884","28.00577097522969","11726.5","11719","11734","91.45287557661572","91.45071198340176","91.4553129840049","11726.5","11719","11734","27.851872380548542","27.84128928943804","27.859585872312792"
"1463","11742.5","11735","11750","27.99640873495168","27.98697066307068","28.003382602490877","11742.5","11735","11750","91.4508288965246","91.44807185122842","91.45440127632834","11742.5","11735","11750","27.850187162935352","27.840714660557833","27.85705483085231"
"1465","11758.5","11751","11766","28.000012233909256","27.996725486205506","28.00359274962238","11758.5","11751","11766","91.4495754173283","91.44702034730177","91.45232729280376","11758.5","11751","11766","27.853744389205673","27.85046230350529","27.857233582255997"
"1467","11774.5","11767","11782","27.976743043069373","27.970648202739778","27.98185580117362","11774.5","11767","11782","91.45461566642169","91.45312387534821","91.4569326932313","11774.5","11767","11782","27.830465128276746","27.824338389224692","27.835598922911146"
"1469","11790.5","11783","11798","27.99106424551392","27.98795006615775","27.993884293349474","11790.5","11783","11798","91.44925914017463","91.44837162044499","91.45001400218291","11790.5","11783","11798","27.844932693995613","27.84184237307077","27.847735545018335"
"1471","11806.5","11799","11814","27.986499725718776","27.981767022724704","27.98953050954215","11806.5","11799","11814","91.44997857991035","91.44905953658254","91.45134352411104","11806.5","11799","11814","27.840211310619345","27.835447391129765","27.843272104532367"
"1473","11822.5","11815","11830","27.976064581331965","27.972497739003934","27.982392015911284","11822.5","11815","11830","91.45217881596106","91.4508390653701","91.45304081205688","11822.5","11815","11830","27.82995112753894","27.826372657406363","27.836264002890815"
"1475","11838.5","11831","11846","27.976220559421463","27.971695782932848","27.979086801369558","11838.5","11831","11846","91.45267245013791","91.45127054301877","91.45448155813989","11838.5","11831","11846","27.830225296217353","27.825628101358838","27.833129903376907"
"1477","11854.5","11847","11862","27.968570361647497","27.9646215484914","27.971810475102178","11854.5","11847","11862","91.45550205288978","91.4548408322218","91.45641208961966","11854.5","11847","11862","27.822366295250156","27.818340407477486","27.825642446824062"
"1479","11870.5","11863","11878","27.96510418387915","27.961291097825573","27.96841680681383","11870.5","11863","11878","91.45624930301577","91.4552716607446","91.45727385414972","11870.5","11863","11878","27.81867459113211","27.81490780351349","27.821945456771164"
"1481","11886.5","11879","11894","27.955411385528325","27.95353237314427","27.958846561883085","11886.5","11879","11894","91.45705291487032","91.45622399129581","91.45769110353636","11886.5","11879","11894","27.80886760098236","27.806943499788325","27.812367818688834"
"1483","11902.5","11895","11910","27.95723514675818","27.95312992763711","27.962140749578605","11902.5","11895","11910","91.45505234522165","91.45359529021202","91.4563855817241","11902.5","11895","11910","27.810746724463677","27.806642309760665","27.81562122860067"
"1485","11918.5","11911","11926","27.957724945795675","27.955615440708996","27.959076985380705","11918.5","11911","11926","91.45348156338359","91.45251535096001","91.45433746913695","11918.5","11911","11926","27.81127552173496","27.809200988826255","27.812573002693348"
"1487","11934.5","11927","11942","27.951440866504395","27.949442092549926","27.952907117207847","11934.5","11927","11942","91.45409618537501","91.45366800748386","91.45465582989632","11934.5","11927","11942","27.80508838305586","27.803105756380834","27.806537424054063"
"1489","11950.5","11943","11958","27.94897609640542","27.94716647801487","27.950870001728493","11950.5","11943","11958","91.45337334028147","91.4526039010414","91.45396035491025","11950.5","11943","11958","27.80263934141022","27.800803511985382","27.804546569874496"
"1491","11966.5","11959","11974","27.952753873480827","27.95138247332235","27.955337322675266","11966.5","11959","11974","91.45247665543006","91.45157821361835","91.45309704943256","11966.5","11959","11974","27.80643413813898","27.805058597955178","27.80901384047973"
"1493","11982.5","11975","11990","27.947467992741903","27.9465221103105","27.9485044537521","11982.5","11975","11990","91.45357201405291","91.45307157097793","91.45391460217928","11982.5","11975","11990","27.801207220556375","27.800271285360445","27.802247803385665"
"1495","11998.5","11991","12006","27.93899618481013","27.93766626363529","27.941268992978472","11998.5","11991","12006","91.4546220259022","91.45405014276844","91.45505496158572","11998.5","11991","12006","27.792684401047335","27.791360736923878","27.794955849647522"
"1497","12014.5","12007","12022","27.935298983876642","27.93443161462621","27.93648960855272","12014.5","12007","12022","91.45480879455451","91.4545664657009","91.45523758145912","12014.5","12007","12022","27.788922607102013","27.788053441638787","27.7901265223821"
"1499","12030.5","12023","12038","27.93667410913086","27.935595600901085","27.937505055867028","12030.5","12023","12038","91.45475855856863","91.45435837499353","91.45515792946411","12030.5","12023","12038","27.79030097554342","27.7892126120773","27.79115020579709"
"1501","12046.5","12039","12054","27.93584675029183","27.93462284756789","27.93681386698637","12046.5","12039","12054","91.45401578328385","91.45366809418988","91.45448216613458","12046.5","12039","12054","27.789464845623062","27.788233219449786","27.79044305054407"
"1503","12062.5","12055","12070","27.93218987660245","27.93049058787946","27.93357729562899","12062.5","12055","12070","91.45518919278634","91.45468308053366","91.45570321203569","12062.5","12055","12070","27.785821098566956","27.78412073183576","27.787202781584206"
"1505","12078.5","12071","12086","27.928111735921203","27.92556102646476","27.930828226564078","12078.5","12071","12086","91.45527403968875","91.45463954661683","91.45563610754778","12078.5","12071","12086","27.78172381014973","27.7791857885374","27.78443444614679"
"1507","12094.5","12087","12102","27.921907143324603","27.92058051764632","27.923792136229086","12094.5","12087","12102","91.45537003830708","91.45499295604472","91.45571601660544","12094.5","12087","12102","27.775464105986728","27.774097054763878","27.77736568883433"
"1509","12110.5","12103","12118","27.915486375234675","27.915009844821434","27.916407026742633","12110.5","12103","12118","91.45647271924642","91.45619006742511","91.45671555063","12110.5","12103","12118","27.768969842090346","27.76849190670511","27.7699093714095"
"1511","12126.5","12119","12134","27.916007607052975","27.915140607163167","27.917031736115074","12126.5","12119","12134","91.45605121147516","91.45562730602033","91.4565880581484","12126.5","12119","12134","27.769554906866052","27.768687039771073","27.770570095994028"
"1513","12142.5","12135","12150","27.914885512056397","27.913986906831564","27.915714293169827","12142.5","12135","12150","91.45551564902334","91.45532096285518","91.45576854635887","12142.5","12135","12150","27.76844242676157","27.76754938735653","27.76927743221353"
"1515","12158.5","12151","12166","27.914557728889953","27.913562308541724","27.91524209543563","12158.5","12151","12166","91.45443876556934","91.454042122444","91.4548555190783","12158.5","12151","12166","27.7681342886879","27.76715803286197","27.7688049677561"
"1517","12174.5","12167","12182","27.910546123027892","27.90905155181885","27.912159048277758","12174.5","12167","12182","91.45515055772009","91.45473288028177","91.4555929274786","12174.5","12167","12182","27.764186774786715","27.76269071124849","27.765794902012267"
"1519","12190.5","12183","12198","27.90988355523403","27.908670576736057","27.911367585409934","12190.5","12183","12198","91.45463536406847","91.45438443915789","91.45487477770591","12190.5","12183","12198","27.763519211254668","27.762296039679832","27.76501617324886"
"1521","12206.5","12199","12214","27.91022255342577","27.909153594148865","27.91137628984881","12206.5","12199","12214","91.45403393494816","91.45364445297297","91.45437777256025","12206.5","12199","12214","27.76386794346329","27.762809607884186","27.765016399417913"
"1523","12222.5","12215","12230","27.907137480581145","27.906428570954695","27.908097775889114","12222.5","12215","12230","91.45475076551048","91.45432794539437","91.45501826874931","12222.5","12215","12230","27.7607718528269","27.760054573390796","27.76176159986308"
"1525","12238.5","12231","12246","27.90615446764267","27.905039325369078","27.90673619240345","12238.5","12231","12246","91.45458633514792","91.4543312079225","91.4549598403634","12238.5","12231","12246","27.75977097447854","27.758659214461545","27.76035558721628"
