"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - loss","Group: general-distillation - loss__MIN","Group: general-distillation - loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - loss","Group: general-distillation-attn - loss__MIN","Group: general-distillation-attn - loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - loss","Group: general-distillation-rep - loss__MIN","Group: general-distillation-rep - loss__MAX"
"239","1915.5","1908","1923","3.457837397099081","3.457063546994837","3.4586551299896735","1915.5","1908","1923","0.2537982476451933","0.25377423301228536","0.25383538413985535","1915.5","1908","1923","3.1794396064742694","3.1786770517221816","3.1802312289846353"
"241","1931.5","1924","1939","3.454129210084859","3.453152766105456","3.4551471213499707","1931.5","1924","1939","0.2535838039519204","0.25350731652516584","0.25368415877192035","1931.5","1924","1939","3.175909870356627","3.1750063820374317","3.1768371534844237"
"243","1947.5","1940","1955","3.45000153238434","3.448923076868294","3.4509806385444057","1947.5","1940","1955","0.253270746516025","0.25316797099201066","0.25334940931849903","1947.5","1940","1955","3.172069664606687","3.1710914530844057","3.172974533611728"
"245","1963.5","1956","1971","3.4460154482170675","3.4451641827620945","3.4469374439213425","1963.5","1956","1971","0.25302618001867694","0.25297666300192145","0.2530796328355791","1963.5","1956","1971","3.1682978498493197","3.1674904596128637","3.1691707805730402"
"247","1979.5","1972","1987","3.441645452080533","3.4406259785624558","3.4429960826581176","1979.5","1972","1987","0.252696084787643","0.2526048025332587","0.25284060880993353","1979.5","1972","1987","3.164233830497324","3.1632712926962574","3.1654376484679454"
"249","1995.5","1988","2003","3.4375076029630165","3.436487725725632","3.438595612478607","1995.5","1988","2003","0.2524393880213441","0.2523476796888376","0.25254439872086926","1995.5","1988","2003","3.1603141946000735","3.159380290255369","3.161300120984807"
"251","2011.5","2004","2019","3.433431313980547","3.432495953648101","3.434508649153369","2011.5","2004","2019","0.2521774092445935","0.25212499412441425","0.252264144535473","2011.5","2004","2019","3.1564566119450572","3.1555538257313196","3.1574615384851183"
"253","2027.5","2020","2035","3.4290686673073747","3.428235859981233","3.4299452145480447","2027.5","2020","2035","0.2518744086530839","0.25183915500988774","0.25191087828069514","2027.5","2020","2035","3.1523692546413558","3.151552110833803","3.1532191541045904"
"255","2043.5","2036","2051","3.425098098506864","3.424299125377092","3.426063680568257","2043.5","2036","2051","0.2516642800482767","0.25163259578549213","0.2517224557924311","2043.5","2036","2051","3.148572356598984","3.1477684008269833","3.1494866980088725"
"257","2059.5","2052","2067","3.4209728966604867","3.4200274518212104","3.422016130858346","2059.5","2052","2067","0.2514264687748918","0.2513655118947107","0.25150236957951594","2059.5","2052","2067","3.144647738900942","3.1437492955515385","3.145622780448512"
"259","2075.5","2068","2083","3.416877220819675","3.4158346322634254","3.4177403535980444","2075.5","2068","2083","0.25120492975043346","0.2511225910717216","0.25123172527991045","2075.5","2068","2083","3.1407343169483983","3.1397686102799924","3.141585000241414"
"261","2091.5","2084","2099","3.412560508912393","3.4116988292532078","3.4135857626795767","2091.5","2084","2099","0.25091862438833","0.2508860355159599","0.25099290718790146","2091.5","2084","2099","3.1366754255769256","3.1358277000515615","3.137633278593421"
"263","2107.5","2100","2115","3.408227025760227","3.4072051116552404","3.4092889608042998","2107.5","2100","2115","0.2506356255990599","0.2505585055006036","0.25071679480141207","2107.5","2100","2115","3.132590073376439","3.131631386576511","3.1335825369488903"
"265","2123.5","2116","2131","3.403858384278087","3.4028688082368697","3.404801977000066","2123.5","2116","2131","0.2503550715637316","0.2502956693118947","0.25040240142646775","2123.5","2116","2131","3.128469279229173","3.1275320242572304","3.129379673727921"
"267","2139.5","2132","2147","3.3996652428819907","3.398592254225939","3.4007536756784416","2139.5","2132","2147","0.2501075340495823","0.2500202633494096","0.25018736676767817","2139.5","2132","2147","3.1244876677617826","3.1234939528574284","3.1255012631069783"
"269","2155.5","2148","2163","3.395311281653698","3.3942740766078923","3.396358539265665","2155.5","2148","2163","0.2498247783635409","0.2497506095273178","0.2498949495969679","2155.5","2148","2163","3.1203847070475406","3.119417365302691","3.1213690520010213"
"271","2171.5","2164","2179","3.3908269072720554","3.3897938559555105","3.3919357892539765","2171.5","2164","2179","0.2495045192200191","0.24944016276970762","0.24958052241967785","2171.5","2164","2179","3.116195893231931","3.115218715733269","3.11723646124204"
"273","2187.5","2180","2195","3.181484421966163","3.088454008102417","3.387667509848657","2187.5","2180","2195","0.23378184725528695","0.2110384851694107","0.24935078085400164","2187.5","2180","2195","2.921762074402969","2.853923797607422","3.1131585828312067"
"275","2203.5","2196","2211","3.1952071609807167","3.190397508442402","3.198187839153201","2203.5","2196","2211","0.2408970696885276","0.2399142635986209","0.24161060651143393","2203.5","2196","2211","2.927115675493671","2.9234284088015556","2.9293245825656626"
"277","2219.5","2212","2227","3.1922790900530145","3.190016181041033","3.195371703668074","2219.5","2212","2227","0.24072486362614454","0.24024201803643938","0.24135416012201735","2219.5","2212","2227","2.924306796336071","2.922512473204197","2.9267833666367964"
"279","2235.5","2228","2243","3.1895124004589777","3.188414124080113","3.190301646788915","2235.5","2228","2243","0.24082438336649378","0.24059490845316933","0.24100651236267778","2235.5","2228","2243","2.9214044073060035","2.9205399785723003","2.9222121189037957"
"281","2251.5","2244","2259","3.1848417409193255","3.183337408345896","3.185798081645259","2251.5","2244","2259","0.24037612759779978","0.2402340475157017","0.2405453736031497","2251.5","2244","2259","2.917173505622416","2.915785085904848","2.918014119761859"
"283","2267.5","2260","2275","3.178437805064399","3.1776682346366174","3.1793159402552105","2267.5","2260","2275","0.23977657886204876","0.2395836949164485","0.240011311446627","2267.5","2260","2275","2.911376677093451","2.9105819266183035","2.9119994711308252"
"285","2283.5","2276","2291","3.175898883754497","3.1740674683191243","3.177709452311198","2283.5","2276","2291","0.2400940253418841","0.23981692916849284","0.24040563870698978","2283.5","2276","2291","2.9084435999434906","2.9069120131650017","2.90991776906527"
"287","2299.5","2292","2307","3.169090478362673","3.1673360489402356","3.171459394906248","2299.5","2292","2307","0.23923756633779242","0.23903830754707048","0.23961652948388032","2299.5","2292","2307","2.9025289827533505","2.9009863103284","2.9044837557843755"
"289","2315.5","2308","2323","3.162191586157928","3.161065818638819","3.1629325554921075","2315.5","2308","2323","0.2384532000733715","0.2383216279211329","0.238569677722725","2315.5","2308","2323","2.896471456416501","2.8954416676201062","2.897177738137543"
"291","2331.5","2324","2339","3.157603082484815","3.156520807861886","3.158743906021118","2331.5","2324","2339","0.2380989307103639","0.23795557500526657","0.23825090145532207","2331.5","2324","2339","2.892247175880214","2.8912835216205384","2.8932326374382806"
"293","2347.5","2340","2355","3.1529734991220097","3.1521811456391307","3.1541379287838938","2347.5","2340","2355","0.23792026657854592","0.2377556754594169","0.23802959744209123","2347.5","2340","2355","2.887783471088529","2.88705517996603","2.8889270208776"
"295","2363.5","2356","2371","3.148757173210689","3.147743883680125","3.1495153581592397","2363.5","2356","2371","0.23783260085337932","0.23775059628215703","0.23789986268013388","2363.5","2356","2371","2.8836134472864736","2.882650086788532","2.8843799143945192"
"297","2379.5","2372","2387","3.1450535000885913","3.143826564750576","3.1459389260659614","2379.5","2372","2387","0.23788308307256903","0.23780568108373418","0.23794855079813026","2379.5","2372","2387","2.8798160575593306","2.8786699598594416","2.880734088520209"
"299","2395.5","2388","2403","3.141640691033136","3.1405761728707158","3.1421070230378807","2395.5","2388","2403","0.23797989294328625","0.2378472283554192","0.23808232343224722","2395.5","2388","2403","2.8762513411454025","2.8752264666723266","2.876837510285046"
"301","2411.5","2404","2419","3.137066863760686","3.1360337790866133","3.1385626489562646","2411.5","2404","2419","0.23774876608458934","0.23765456058869236","0.2379352355575455","2411.5","2404","2419","2.8718716506984174","2.8709079050348336","2.8731718377343247"
"303","2427.5","2420","2435","3.133092209420835","3.1324311203426785","3.1338458690722617","2427.5","2420","2435","0.23766257717506692","0.23762451674168308","0.2377149909132659","2427.5","2420","2435","2.8679474645561545","2.867219002559932","2.86873716711998"
"305","2443.5","2436","2451","3.129478645485527","3.128697840493363","3.1306785023771226","2443.5","2436","2451","0.2377383483185238","0.2376807037179995","0.23779710408416577","2443.5","2436","2451","2.864214264982524","2.8633837668221633","2.865362035576254"
"307","2459.5","2452","2467","3.1247207299985917","3.1235985576786596","3.1257696667942434","2459.5","2452","2467","0.23748112895374035","0.2373682373944048","0.23759295315529308","2459.5","2452","2467","2.85969746130073","2.8586543881615927","2.860695307745653"
"309","2475.5","2468","2483","3.1204049796574256","3.119885440606958","3.121126307381524","2475.5","2468","2483","0.23728437113246295","0.23721443741635598","0.2373786966005961","2475.5","2468","2483","2.855566956254564","2.8549355694081777","2.856348930961556"
"311","2491.5","2484","2499","3.1159423924114025","3.1145124071865173","3.117248484570729","2491.5","2484","2499","0.2371067251025969","0.23697591520294883","0.2372118942929726","2491.5","2484","2499","2.8512720838050916","2.8499801725292664","2.852468348647419"
"313","2507.5","2500","2515","3.11071951083621","3.1098594767446737","3.1113989171209364","2507.5","2500","2515","0.23670076166173656","0.23665548725977836","0.23673975078955942","2507.5","2500","2515","2.8464754933910066","2.845611814324182","2.8471802569925786"
"315","2523.5","2516","2531","3.106398959769056","3.1057041139061274","3.107299448124","2523.5","2516","2531","0.23652776834226644","0.23647143388480213","0.23658728974788643","2523.5","2516","2531","2.8423257279112426","2.8415640018218817","2.843231381759757"
"317","2539.5","2532","2547","3.1026726869732855","3.10172874241114","3.10344244946133","2539.5","2532","2547","0.23654013308446628","0.23649344138780345","0.23657215258243394","2539.5","2532","2547","2.838574317355138","2.8376565045872715","2.839380234818567"
"319","2555.5","2548","2563","3.0983738822678917","3.097629474736403","3.099079894954744","2555.5","2548","2563","0.23635772437513963","0.23631988761379666","0.23639114487553153","2555.5","2548","2563","2.8344679333907825","2.8337001273539983","2.835217361540898"
"321","2571.5","2564","2579","3.094747402889909","3.0939551121430378","3.095708734355867","2571.5","2564","2579","0.23633716581096276","0.2363168905738374","0.23636659162972742","2571.5","2564","2579","2.830851588552923","2.830039197914445","2.831787273287773"
"323","2587.5","2580","2595","3.090912316668097","3.0900178923928663","3.0917869168519974","2587.5","2580","2595","0.23625476917499427","0.23620754331900184","0.23630748409662186","2587.5","2580","2595","2.8270905165299194","2.8262070790390297","2.827958202958107"
"325","2603.5","2596","2611","3.0872072832705637","3.086251588188631","3.088022930117754","2603.5","2596","2611","0.23623448684346388","0.23620854439532743","0.23625586921634198","2603.5","2596","2611","2.8233754131472724","2.8224424471399154","2.8242050406451407"
"327","2619.5","2612","2627","3.0830708764775836","3.082113918590871","3.0841019087367587","2619.5","2612","2627","0.2360857479284454","0.23604021401240907","0.2361365331907493","2619.5","2612","2627","2.819386707551039","2.8184467758877423","2.820381171449467"
"329","2635.5","2628","2643","3.0785602436365975","3.0776092938089215","3.0797720745738064","2635.5","2628","2643","0.23582995043543614","0.23576624734154883","0.2359485073366027","2635.5","2628","2643","2.8151406988013905","2.8142288882698367","2.8162389134189914"
"331","2651.5","2644","2659","3.0747527318177648","3.0739101438229057","3.0755042266742936","2651.5","2644","2659","0.23573024062251752","0.23568545839887983","0.235762473099861","2651.5","2644","2659","2.811435019278264","2.8106019345219795","2.812202466972943"
"333","2667.5","2660","2675","3.0709887125898057","3.0698786530127893","3.0721567812065285","2667.5","2660","2675","0.23568580409568388","0.23562068602977654","0.23575587548936408","2667.5","2660","2675","2.8077137549357603","2.806674655033992","2.8088063252468904"
"335","2683.5","2676","2691","3.0670176435465857","3.0660544260966387","3.0679524021763958","2683.5","2676","2691","0.23555483289161996","0.2355001044510609","0.23559713317314862","2683.5","2676","2691","2.80388445702104","2.8029692229826852","2.804789148992108"
"337","2699.5","2692","2707","3.062320678199841","3.061389594954637","3.0634577837772667","2699.5","2692","2707","0.23524401902212483","0.23520437405518255","0.2353188027627766","2699.5","2692","2707","2.799521633019057","2.7986180268306935","2.80057673715055"
"339","2715.5","2708","2723","3.058781827872756","3.057758497590778","3.0595387601942727","2715.5","2708","2723","0.235211175132546","0.23515912993489024","0.23524123362838717","2715.5","2708","2723","2.7960039758471757","2.7950308113650224","2.796773058221196"
"341","2731.5","2724","2739","3.0549881478134058","3.0542824830343154","3.055737156201811","2731.5","2724","2739","0.23512407362006665","0.23510271142216493","0.235148620705531","2731.5","2724","2739","2.792289167281807","2.791555938997381","2.7930599950692234"
"343","2747.5","2740","2755","3.050944265268696","3.050001760516398","3.0519511546407427","2747.5","2740","2755","0.23497335269851202","0.23494334111917387","0.23501875039512402","2747.5","2740","2755","2.788405470898999","2.787494524985158","2.789371236520154"
