"global_step","Group: general-distillation - _step","Group: general-distillation - _step__MIN","Group: general-distillation - _step__MAX","Group: general-distillation - att_loss","Group: general-distillation - att_loss__MIN","Group: general-distillation - att_loss__MAX","Group: general-distillation-attn - _step","Group: general-distillation-attn - _step__MIN","Group: general-distillation-attn - _step__MAX","Group: general-distillation-attn - att_loss","Group: general-distillation-attn - att_loss__MIN","Group: general-distillation-attn - att_loss__MAX","Group: general-distillation-rep - _step","Group: general-distillation-rep - _step__MIN","Group: general-distillation-rep - _step__MAX","Group: general-distillation-rep - att_loss","Group: general-distillation-rep - att_loss__MIN","Group: general-distillation-rep - att_loss__MAX"
"2303","18493.5","18486","18501","3.125919334163747","3.1249159457816273","3.1275150863360253","18493.5","18486","18501","3.0795220405048163","3.078539891801274","3.0811031127068067","18493.5","18486","18501","87.25173845495324","87.23545237845718","87.27090893012677"
"2305","18509.5","18502","18517","3.1287853670085077","3.1280890346667087","3.1295379432356336","18509.5","18502","18517","3.0823158410522615","3.081648397883144","3.083044867113206","18509.5","18502","18517","87.32950043172674","87.31255404735614","87.35760702771236"
"2307","18525.5","18518","18533","3.127816191464997","3.1261708082886517","3.1292608508997835","18525.5","18518","18533","3.0813840035768596","3.0797831467565544","3.082788583116416","18525.5","18518","18533","87.33435540614325","87.30396470846057","87.36730609999762"
"2309","18541.5","18534","18549","3.1283908171428876","3.1274843825668586","3.129198690608553","18541.5","18534","18549","3.081903910574769","3.081026789399444","3.0826905809812284","18541.5","18534","18549","87.33900998280484","87.32563617375119","87.35400864985083"
"2311","18557.5","18550","18565","3.129741643920946","3.128846067877202","3.1302907646068037","18557.5","18550","18565","3.0831454845700765","3.082265951180384","3.083677239213253","18557.5","18550","18565","87.37412231320816","87.33984476327896","87.4090149974095"
"2313","18573.5","18566","18581","3.129914350566252","3.1291551840005987","3.1306692747560114","18573.5","18566","18581","3.083265029005197","3.082519235780003","3.084005245527097","18573.5","18566","18581","87.41693539391602","87.4013435104573","87.43246863212977"
"2315","18589.5","18582","18597","3.131215161096195","3.1308676158602613","3.131604973519786","18589.5","18582","18597","3.0845194798986912","3.084188067697517","3.0849039631613184","18589.5","18582","18597","87.44698949045063","87.43358604485262","87.45979398339571"
"2317","18605.5","18598","18613","3.131503664868392","3.131130131837484","3.13172948631736","18605.5","18598","18613","3.0848188221891437","3.084449219381487","3.0850305506320437","18605.5","18598","18613","87.44580300386038","87.43401671418592","87.45807319855594"
"2319","18621.5","18614","18629","3.129463170684658","3.128932413926983","3.1301739420741796","18621.5","18614","18629","3.0827299702798014","3.082199704753637","3.083440738109251","18621.5","18614","18629","87.40180521188825","87.38681085616196","87.4159866842287"
"2321","18637.5","18630","18645","3.129978815804086","3.129581404730604","3.130437100408089","18637.5","18630","18645","3.083201242391566","3.0828097979423448","3.083658358943996","18637.5","18630","18645","87.40920501697587","87.39770421583471","87.42040997595336"
"2323","18653.5","18646","18661","3.130383991575308","3.1297909278048284","3.131097739533804","18653.5","18646","18661","3.083585415365386","3.0829998953490736","3.084276853232626","18653.5","18646","18661","87.41984868344497","87.40824388178937","87.43109597450446"
"2325","18669.5","18662","18677","3.1321807571549205","3.1315501528243495","3.132725884873054","18669.5","18662","18677","3.0853220046871668","3.0846989397044595","3.085844173045517","18669.5","18662","18677","87.46228904386638","87.4521872820173","87.47101490533174"
"2327","18685.5","18678","18693","3.1320793885943092","3.1315285861492157","3.132521866443521","18685.5","18678","18693","3.085176752014788","3.084642699520503","3.0856088628884075","18685.5","18678","18693","87.46204835946509","87.45294229163152","87.47167285370644"
"2329","18701.5","18694","18709","3.1317996824383956","3.1315783091229914","3.1320607997358034","18701.5","18694","18709","3.0848721596494926","3.084682577094667","3.085138644908056","18701.5","18694","18709","87.47784890949201","87.47055433536399","87.49067796513359"
"2331","18717.5","18710","18725","3.13112230671093","3.1308342607527817","3.131505962709586","18717.5","18710","18725","3.0842198021143963","3.0839298567006006","3.0846028168996176","18717.5","18710","18725","87.49657072398236","87.4811904145081","87.51300771035697"
"2333","18733.5","18726","18741","3.1307610145164286","3.1302929552601535","3.1312753137877376","18733.5","18726","18741","3.0839263716467373","3.0835003020986176","3.0844089819889966","18733.5","18726","18741","87.49836046271676","87.48519856507924","87.50756580092342"
"2335","18749.5","18742","18757","3.1306095410252146","3.130392469034232","3.130920491847313","18749.5","18742","18757","3.083833566064989","3.0836218514957943","3.0841525073689375","18749.5","18742","18757","87.48707234571613","87.4767696424801","87.49939689077982"
"2337","18765.5","18758","18773","3.132745660469141","3.1323683679555403","3.132934696652065","18765.5","18758","18773","3.0859198855215935","3.0855601134173796","3.0860776981460716","18765.5","18758","18773","87.51418524359104","87.50513762416261","87.52100189094472"
"2339","18781.5","18774","18789","3.132000490972329","3.131371318263504","3.132719395134379","18781.5","18774","18789","3.085119825711364","3.084480576779866","3.085854354150155","18781.5","18774","18789","87.49552830620308","87.48844102258457","87.50128097045564"
"2341","18797.5","18790","18805","3.1321507928328747","3.131906092805522","3.132375473244167","18797.5","18790","18805","3.085200525533347","3.084962210059166","3.0854105168776695","18797.5","18790","18805","87.52366685190333","87.51587456294469","87.53042057101325"
"2343","18813.5","18806","18821","3.1320536638915977","3.131831599469857","3.1324227053884397","18813.5","18806","18821","3.085134827260102","3.0849316767400894","3.0854979780259733","18813.5","18806","18821","87.5139094627822","87.50984105598037","87.51891125435436"
"2345","18829.5","18822","18837","3.1322977329378765","3.1320303822523794","3.1327111351181807","18829.5","18822","18837","3.0854214839542284","3.085157550421337","3.0858499138826523","18829.5","18822","18837","87.50314393702284","87.49591099161407","87.51189142629642"
"2347","18845.5","18838","18853","3.132281532874375","3.1319881055623466","3.132551976695912","18845.5","18838","18853","3.0854134686778405","3.0851259601831242","3.0856874923737143","18845.5","18838","18853","87.47986189204336","87.47147478909515","87.48529403948531"
"2349","18861.5","18854","18869","3.1309122299829864","3.1306476945877075","3.131173186004162","18861.5","18854","18869","3.0840551912406813","3.083792039680481","3.084297258502398","18861.5","18854","18869","87.44682292996929","87.43373058376478","87.46296957211617"
"2351","18877.5","18870","18885","3.131509630041461","3.1312682759347568","3.1317402988026384","18877.5","18870","18885","3.0846675171770412","3.084436916292404","3.0848960309943916","18877.5","18870","18885","87.44304363343366","87.43191325066172","87.4523486495018"
"2353","18893.5","18886","18901","3.1312008634087123","3.1309544731102767","3.1314372011064853","18893.5","18886","18901","3.084388459397818","3.084141468588535","3.084626602819704","18893.5","18886","18901","87.42520163136251","87.41620082898345","87.43283633189523"
"2355","18909.5","18902","18917","3.1310847477978125","3.1309343626652484","3.131298878914687","18909.5","18902","18917","3.0842735939024353","3.0841296120916395","3.0844827968927775","18909.5","18902","18917","87.4166518139915","87.41043726035527","87.42241558667226"
"2357","18925.5","18918","18933","3.131397814625471","3.1311928062273466","3.131566107835002","18925.5","18918","18933","3.0845369917330028","3.0843281354580077","3.084714645744235","18925.5","18918","18933","87.41647010240158","87.40842690776579","87.4275922491725"
"2359","18941.5","18934","18949","3.1317477186109377","3.1314864810093486","3.1319757508125763","18941.5","18934","18949","3.0848813186665547","3.084628592661038","3.0850920941908426","18941.5","18934","18949","87.41526313130677","87.40911526690117","87.41917476385412"
"2361","18958","18950","18966","3.1465162966031355","3.0365792512893677","3.330547571182251","18958","18950","18966","3.10076442855825","2.9968637228012085","3.286555528640747","18958","18950","18966","88.09132827846695","84.70669937133789","89.27637634277343"
"2363","18974.5","18967","18982","3.133675983758139","3.1240568975122964","3.14431433244185","18974.5","18967","18982","3.0859638830396188","3.0766522477312788","3.0959598873600815","18974.5","18967","18982","87.44807551139735","87.22291769632479","87.62248759799533"
"2365","18990.5","18983","18998","3.1450756069369117","3.139087174488948","3.1505928961435954","18990.5","18983","18998","3.0983814976895867","3.092547556070181","3.1036733404795327","18990.5","18983","18998","87.14727746223119","86.99629142067649","87.28655518425836"
"2367","19006.5","18999","19014","3.1433322706545197","3.139952524035585","3.1453153718601574","19006.5","18999","19014","3.096454652685342","3.093252467174156","3.0983419981869784","19006.5","18999","19014","87.53004951130507","87.44544421925264","87.59658757990057"
"2369","19022.5","19015","19030","3.1501833545196294","3.145070659353378","3.154443175503702","19022.5","19015","19030","3.1034510706955825","3.0985201656395662","3.1075477744593765","19022.5","19015","19030","87.80930891878899","87.73514231435068","87.88823800191392"
"2371","19038.5","19031","19046","3.144177726711187","3.1408637741633822","3.1462500051215843","19038.5","19031","19046","3.0976684568477264","3.0944140325273786","3.0996747267099076","19038.5","19031","19046","87.68061620297499","87.54925876683582","87.78545727729798"
"2373","19054.5","19047","19062","3.12841642082253","3.124964876502168","3.13244274119639","19054.5","19047","19062","3.082434474233538","3.0791177737946605","3.086306931441312","19054.5","19047","19062","87.37618309930807","87.33302984050675","87.42149246294882"
"2375","19070.5","19063","19078","3.124429794279239","3.123447259612705","3.1259905892846866","19070.5","19063","19078","3.0784462104165735","3.0774600754613464","3.0800509431813783","19070.5","19063","19078","87.21019433477497","87.1870598426232","87.24511257595486"
"2377","19086.5","19079","19094","3.123967131712932","3.1226462496353893","3.1248213361810753","19086.5","19079","19094","3.077671974932027","3.076338179549028","3.0785087811900844","19086.5","19079","19094","87.22580279503505","87.20102137576491","87.2505395598571"
"2379","19102.5","19095","19110","3.1233504002969896","3.1210086759593754","3.1264610408556344","19102.5","19095","19110","3.077023330776493","3.0747334038217864","3.080062720641838","19102.5","19095","19110","87.23372060120177","87.16344173749287","87.30839898641354"
"2381","19118.5","19111","19126","3.1263202001029393","3.125697072641349","3.126977183925572","19118.5","19111","19126","3.079984914299673","3.079352860097532","3.0806470970609294","19118.5","19111","19126","87.29471786145062","87.26923605836468","87.32943178259808"
"2383","19134.5","19127","19142","3.127022134115863","3.1245192792824894","3.1287088960242673","19134.5","19127","19142","3.0806061026666716","3.0781457372192467","3.0822652831423882","19134.5","19127","19142","87.27731037650699","87.25837267682851","87.31433814222163"
"2385","19150.5","19143","19158","3.125419091480349","3.124438891808192","3.127219841707891","19150.5","19143","19158","3.0791989057260962","3.078122807045778","3.08105102675644","19150.5","19143","19158","87.2501428999614","87.21510249929021","87.2669063034453"
"2387","19166.5","19159","19174","3.124148460431326","3.123019338224493","3.1250586847846327","19166.5","19159","19174","3.0779367712397296","3.076843598242582","3.078859785428414","19166.5","19159","19174","87.19783071137354","87.16962190107866","87.23407787845196"
"2389","19182.5","19175","19190","3.123962616918732","3.122963746738854","3.1248577662136245","19182.5","19175","19190","3.077828725334595","3.0768041174842398","3.0787544338599497","19182.5","19175","19190","87.22339200666455","87.19793879136154","87.2486072022028"
"2391","19198.5","19191","19206","3.12131443833915","3.120073265017885","3.1225080870199893","19198.5","19191","19206","3.075314803761128","3.074059567306981","3.076531642218801","19198.5","19191","19206","87.18718286418297","87.15665244271236","87.21292940511744"
"2393","19214.5","19207","19222","3.1203474105082165","3.1183403999574724","3.121993870008737","19214.5","19207","19222","3.074480238944842","3.07256556190621","3.075994996819645","19214.5","19207","19222","87.16938561824315","87.12821436380752","87.21512879431248"
"2395","19230.5","19223","19238","3.116930982486876","3.116383167014148","3.1174126179491886","19230.5","19223","19238","3.0711355546339068","3.070616988218415","3.0716115855128385","19230.5","19223","19238","87.10381612989707","87.08248268856721","87.12651402315647"
"2397","19246.5","19239","19254","3.1158789750907183","3.115425480060837","3.1163673560643934","19246.5","19239","19254","3.0701201834642426","3.0696685460149027","3.0706249430417194","19246.5","19239","19254","87.12714080872915","87.11959030893114","87.13796278701206"
"2399","19262.5","19255","19270","3.1170378185004806","3.1165024976991416","3.1175382357913177","19262.5","19255","19270","3.0712127798376287","3.070695842137851","3.071715159075601","19262.5","19255","19270","87.15502010814248","87.13686024515252","87.1669423421224"
"2401","19278.5","19271","19286","3.1189452747967947","3.1183486972642465","3.1197741768910334","19278.5","19271","19286","3.0730750950945076","3.0725017633764913","3.073871693611145","19278.5","19271","19286","87.2367460290832","87.21759834289551","87.25627033956613"
"2403","19294.5","19287","19302","3.1164798790115262","3.116119479503799","3.1171973801794506","19294.5","19287","19302","3.070609964246249","3.0702366661116525","3.071347474342301","19294.5","19287","19302","87.20064020037765","87.19372266451985","87.21166607941429"
"2405","19310.5","19303","19318","3.1170375239798918","3.116155394924201","3.1173772895020253","19310.5","19303","19318","3.0711055795571385","3.0702583723505947","3.0714472351047615","19310.5","19303","19318","87.20495484417883","87.17124023225277","87.22081692652269"
"2407","19326.5","19319","19334","3.112968714787849","3.112623400945921","3.1133921133626097","19326.5","19319","19334","3.067131335208853","3.0667745512885016","3.067562112539767","19326.5","19319","19334","87.15714771136571","87.14285540870327","87.16628684690747"
"2409","19342.5","19335","19350","3.113788186749424","3.113145934210883","3.1143546470519037","19342.5","19335","19350","3.0679330755365255","3.0673122122826704","3.068472651820029","19342.5","19335","19350","87.17677234100032","87.16788397454596","87.18349440158941"
"2411","19358.5","19351","19366","3.1127739069083713","3.112080719405576","3.11329073876691","19358.5","19351","19366","3.0669362315516553","3.066258528286085","3.0674222758942586","19358.5","19351","19366","87.20313843244365","87.19530482304066","87.20999765220596"
"2413","19374.5","19367","19382","3.113870881721439","3.1136675178646898","3.114222041784726","19374.5","19367","19382","3.0680674446517084","3.0678666427928287","3.068414612790468","19374.5","19367","19382","87.21467421562005","87.20337538451419","87.22556123710868"
"2415","19390.5","19383","19398","3.1134442812720047","3.1122501224652357","3.11455315888341","19390.5","19383","19398","3.067633971182227","3.0664693861691212","3.0687274263857693","19390.5","19383","19398","87.22710615115011","87.19902378815704","87.24458219603082"
"2417","19406.5","19399","19414","3.111132081533124","3.1106358682531616","3.111736025921134","19406.5","19399","19414","3.065430567657534","3.064968237005141","3.0660150220095783","19406.5","19399","19414","87.18668396405114","87.18088196812414","87.19531221273597"
"2419","19422.5","19415","19430","3.110907497988253","3.11055964244146","3.1114108542113574","19422.5","19415","19430","3.0651910696998206","3.064844988966697","3.065677207460271","19422.5","19415","19430","87.19751930904162","87.18323981350866","87.21473092941235"
"2421","19438.5","19431","19446","3.110620536739386","3.110107047464043","3.1110355929917133","19438.5","19431","19446","3.06484682981353","3.0643439695208214","3.065238027357223","19438.5","19431","19446","87.22850678122332","87.21366620902936","87.24161316481948"
"2423","19454.5","19447","19462","3.111068941125481","3.1107619489603375","3.1114897310613867","19454.5","19447","19462","3.065239105704898","3.064945440624484","3.065646172769113","19454.5","19447","19462","87.25308785068492","87.24729729467823","87.26510107955251"
"2425","19470.5","19463","19478","3.112306341873209","3.111996908827978","3.112689460436809","19470.5","19463","19478","3.0664612894054653","3.0661638341989033","3.0668368133016224","19470.5","19463","19478","87.27183805281732","87.26509034123403","87.28442901229491"
"2427","19486.5","19479","19494","3.112489469934913","3.1119403812322726","3.1130933282961832","19486.5","19479","19494","3.066622691172992","3.0660907840460876","3.067214727177022","19486.5","19479","19494","87.2543533419307","87.24267114503553","87.26112218033715"
"2429","19502.5","19495","19510","3.113166058417535","3.1128695493235305","3.1135129540313415","19502.5","19495","19510","3.067285607352657","3.0670055067714523","3.067634369840561","19502.5","19495","19510","87.27906535856492","87.26999377503114","87.28646198136342"
"2431","19518.5","19511","19526","3.1136746227129253","3.113368392411896","3.1140143167951315","19518.5","19511","19526","3.0677008575401556","3.0674017208625064","3.068047199232268","19518.5","19511","19526","87.30722660249985","87.30178274149596","87.31256656714606"
"2433","19534.5","19527","19542","3.1147578481098757","3.114083702158597","3.1153862766704266","19534.5","19527","19542","3.068749862787344","3.068084810550014","3.06936277635715","19534.5","19527","19542","87.30692442479422","87.30157508982094","87.31275463104248"
"2435","19550.5","19543","19558","3.1118917294741033","3.1111809065027507","3.112332134712033","19550.5","19543","19558","3.0659448294887155","3.06522841565","3.0663821663146664","19550.5","19543","19558","87.27068196763076","87.25973751738265","87.27688155718297"
"2437","19566.5","19559","19574","3.111431692416912","3.1111494805603153","3.111666365324817","19566.5","19559","19574","3.0654432960929605","3.065163475876911","3.065669861370096","19566.5","19559","19574","87.23794932181703","87.21575815281572","87.25751920400728"
"2439","19582.5","19575","19590","3.1117647924218477","3.111346483230591","3.1121443954467773","19582.5","19575","19590","3.0658003734915638","3.0654021215552105","3.0661660593032836","19582.5","19575","19590","87.20201680687842","87.18731317051618","87.21293620605469"
"2441","19598.5","19591","19606","3.1117473079256848","3.1109108991246766","3.112459445815435","19598.5","19591","19606","3.06578020108412","3.0649510728049814","3.066483033389363","19598.5","19591","19606","87.16715194146053","87.15125759522427","87.18147389626745"
"2443","19614.5","19607","19622","3.111852853132615","3.111270095588411","3.1124629223355695","19614.5","19607","19622","3.065837762390091","3.0652839565495","3.0664061991541387","19614.5","19607","19622","87.17275505873279","87.15851007884274","87.18887079579541"
"2445","19630.5","19623","19638","3.1127679772887107","3.1123606626696017","3.113410196162511","19630.5","19623","19638","3.0667205545133753","3.0663135100885763","3.067361071561792","19630.5","19623","19638","87.19186140816787","87.18236421994102","87.19970905780792"
"2447","19646.5","19639","19654","3.1119820900535484","3.1117040884339064","3.112353952198963","19646.5","19639","19654","3.065949681785461","3.0656735987033485","3.066310927744214","19646.5","19639","19654","87.17794878392064","87.16902256629005","87.18420512360304"
"2449","19662.5","19655","19670","3.1122397737990832","3.1120245634669987","3.112495109691458","19662.5","19655","19670","3.0661912766069244","3.0659755891042657","3.066450492810395","19662.5","19655","19670","87.15578909315913","87.14883690445711","87.16261534281946"
"2451","19682","19671","19693","3.073555723535347","2.9666311144828796","3.321089744567871","19682","19671","19693","3.028908500043374","2.926154136657715","3.2671985626220703","19682","19671","19693","85.8148395097164","83.85474650065105","87.83460998535156"
"2453","19701.5","19694","19709","3.1123802748570237","3.0993639003662836","3.129130846575687","19701.5","19694","19709","3.06820620705584","3.055436787151155","3.0845540385497245","19701.5","19694","19709","86.88092833096194","86.61166224760167","87.19154056749846"
"2455","19717.5","19710","19725","3.1146086273173528","3.1073774765519535","3.120860286248036","19717.5","19710","19725","3.069711939674281","3.0627246884738697","3.075613660690112","19717.5","19710","19725","87.01868410526434","86.82321615780101","87.28547108324268"
"2457","19733.5","19726","19741","3.1247676074025796","3.122674042979876","3.127802747863907","19733.5","19726","19741","3.078886856029588","3.0768991351127624","3.0818841113700524","19733.5","19726","19741","87.36348562478747","87.29300341559845","87.45000973263302"
"2459","19749.5","19742","19757","3.1355588152262808","3.132839494092124","3.137858229524949","19749.5","19742","19757","3.0893297509490454","3.0866892984935217","3.0915174256352818","19749.5","19742","19757","87.88022286086478","87.84038102286202","87.92869595920338"
"2461","19765.5","19758","19773","3.144306945342551","3.142409886419773","3.1478577859387427","19765.5","19758","19773","3.098121309816531","3.096210353076458","3.101552594921546","19765.5","19758","19773","87.93532640824382","87.86614849923671","88.00088072986138"
"2463","19781.5","19774","19789","3.1378540412540183","3.1338437266466093","3.141765131163843","19781.5","19774","19789","3.0914526230278048","3.0874983741015924","3.095293432166896","19781.5","19774","19789","87.85308647633454","87.80046394827285","87.8899130821228"
"2465","19797.5","19790","19805","3.130287539586101","3.129049436799411","3.1317675607319972","19797.5","19790","19805","3.0841094403429006","3.0829629425344796","3.0855795654431315","19797.5","19790","19805","87.66791201599507","87.63424082438151","87.70249996909612"
"2467","19813.5","19806","19821","3.130497286612422","3.1284566705043497","3.132968718234491","19813.5","19806","19821","3.0842461267169967","3.082238341294802","3.0867282555448963","19813.5","19806","19821","87.65017623565426","87.62829918051666","87.67610768110549"
"2469","19829.5","19822","19837","3.1375185448511944","3.13531954255369","3.1401280283138453","19829.5","19822","19837","3.091238903148157","3.089088849723339","3.0937784223367046","19829.5","19822","19837","87.7214728022057","87.68525227513807","87.74997653268746"
"2471","19845.5","19838","19853","3.133721819857349","3.132251406875425","3.1360207058489324","19845.5","19838","19853","3.0877121294128873","3.086252334994748","3.0899640798568724","19845.5","19838","19853","87.7347425567185","87.71700142333226","87.74999310970307"
"2473","19861.5","19854","19869","3.1308325252342253","3.1288148442359818","3.132588193369317","19861.5","19854","19869","3.0848626794172436","3.0828961718572327","3.0865496109970567","19861.5","19854","19869","87.72203811583363","87.66481437057745","87.76780220874646"
"2475","19877.5","19870","19885","3.1255249412978765","3.1243540672155525","3.126785408039237","19877.5","19870","19885","3.0797520850149964","3.078596750895182","3.081060902597922","19877.5","19870","19885","87.63856273884886","87.6205823476078","87.66697660118642"
"2477","19893.5","19886","19901","3.127857685880512","3.1272622811878827","3.128526862277541","19893.5","19886","19901","3.082193123216233","3.08165057387476","3.0828252448592077","19893.5","19886","19901","87.65514486774063","87.63787686281638","87.68087770328965"
"2479","19909.5","19902","19917","3.124953599692432","3.1240010716169744","3.126507061400584","19909.5","19902","19917","3.0792704424270974","3.07839162016655","3.0808387898973058","19909.5","19902","19917","87.64342407554008","87.61926726279926","87.68280002049038"
"2481","19925.5","19918","19933","3.126619506958253","3.125578345479192","3.1277813277911948","19925.5","19918","19933","3.080863207433685","3.0798865038738925","3.0819527092134735","19925.5","19918","19933","87.68098090800429","87.65682532931068","87.71419118245443"
"2483","19941.5","19934","19949","3.127724522887642","3.1270027835934147","3.128560264905294","19941.5","19934","19949","3.081951160289049","3.0812495002856832","3.0827396646026495","19941.5","19934","19949","87.72442047070696","87.70558269121493","87.74352046421596"
"2485","19957.5","19950","19965","3.126284033775675","3.125778325079128","3.127213114324738","19957.5","19950","19965","3.08065842717522","3.0801525756689485","3.081557901466594","19957.5","19950","19965","87.64397987890284","87.62869873604784","87.66472397537919"
"2487","19973.5","19966","19981","3.1243632197641156","3.1232966259247963","3.1249465197324753","19973.5","19966","19981","3.0787096833589556","3.0776401780381826","3.079304561432865","19973.5","19966","19981","87.68691990522926","87.66933053762801","87.7023185925606"
"2489","19989.5","19982","19997","3.1237923692467686","3.1232535113794517","3.1242211845142807","19989.5","19982","19997","3.078143616345992","3.0776222381005396","3.0785481778093495","19989.5","19982","19997","87.68671280875164","87.67415102106037","87.69578777518592"
"2491","20005.5","19998","20013","3.1245010560887003","3.123811978448057","3.1253058183938265","20005.5","19998","20013","3.0789029081396078","3.0782217654977733","3.0796940244734285","20005.5","19998","20013","87.69941307920759","87.68934704232473","87.71251866817474"
"2493","20021.5","20014","20029","3.126578539526513","3.125949648124502","3.127127285926573","20021.5","20014","20029","3.0809724897052124","3.080334191513628","3.0815020778661597","20021.5","20014","20029","87.73000109031078","87.71190511263333","87.75494517305472"
"2495","20037.5","20030","20045","3.125558687614138","3.1250505310672145","3.125936604697596","20037.5","20030","20045","3.079985132030352","3.079493410937436","3.080362418835813","20037.5","20030","20045","87.79682439228486","87.78459256219526","87.8120123341949"
"2497","20053.5","20046","20061","3.1261631141563853","3.1258892018000286","3.1265274316836624","20053.5","20046","20061","3.08053726087619","3.0802669525146484","3.08089081735907","20053.5","20046","20061","87.79653575404879","87.77759201517118","87.81641717579053"
"2499","20069.5","20062","20077","3.127163330041043","3.1265878238897216","3.1276063432373125","20069.5","20062","20077","3.0816320594174322","3.0810876111874634","3.0820520817463404","20069.5","20062","20077","87.81007646727234","87.78072901576986","87.8243970057761"
"2501","20085.5","20078","20093","3.127099155346493","3.126623748396877","3.127635827046875","20085.5","20078","20093","3.081564793798016","3.081107541009468","3.0820864025967336","20085.5","20078","20093","87.77695796855818","87.75626739501953","87.79245578153633"
"2503","20101.5","20094","20109","3.124791558897894","3.1244185356407757","3.1251807055197474","20101.5","20094","20109","3.0792291999870156","3.0788543400101087","3.0795967151029333","20101.5","20094","20109","87.7788845498216","87.77087540564008","87.78880609109241"
"2505","20117.5","20110","20125","3.125669205178523","3.12522771788968","3.1261097980251615","20117.5","20110","20125","3.080082793309695","3.079659954265312","3.0805303765320833","20117.5","20110","20125","87.76982221911187","87.75389441488001","87.78802523712088"
"2507","20133.5","20126","20141","3.1257170885479666","3.12542171274137","3.1260168963465196","20133.5","20126","20141","3.0800960173111434","3.0797893323175995","3.0803970351765497","20133.5","20126","20141","87.8063150924995","87.79157714332852","87.81634716850769"
"2509","20149.5","20142","20157","3.12286418184464","3.121802659297951","3.1236599275264245","20149.5","20142","20157","3.0772543590081725","3.0762205045440902","3.0780537508685013","20149.5","20142","20157","87.76920826171605","87.75202629267537","87.79143206826572"
"2511","20165.5","20158","20173","3.1218389313606747","3.121201004087925","3.122325469046524","20165.5","20158","20173","3.0762584529029646","3.0756241266926128","3.0767388070981525","20165.5","20158","20173","87.74698301249997","87.73997292731977","87.75351764436131"
"2513","20181.5","20174","20189","3.1219884314411552","3.121756998538971","3.1223561666691313","20181.5","20174","20189","3.076393654875872","3.076171197414398","3.076756217155343","20181.5","20174","20189","87.7314630792086","87.72487655578857","87.73977417267396"
"2515","20197.5","20190","20205","3.123160495307535","3.1229225434972414","3.1235962432865017","20197.5","20190","20205","3.0775260848726056","3.0772823718330744","3.0779525329803823","20197.5","20190","20205","87.75646460058245","87.74461923539639","87.76373389340186"
"2517","20213.5","20206","20221","3.1217588328674504","3.1212439570882577","3.12212544462594","20213.5","20206","20221","3.076131698835818","3.0756326998419206","3.076492283079359","20213.5","20206","20221","87.746099108845","87.73813761239246","87.75198291529004"
"2519","20229.5","20222","20237","3.120410850683218","3.1198227719371454","3.1211819313774423","20229.5","20222","20237","3.0748086093169107","3.074231823358065","3.0755690720455706","20229.5","20222","20237","87.71323177875718","87.7031559074012","87.72205423542509"
"2521","20245.5","20238","20253","3.121010092448142","3.1206464582421116","3.1213447240261143","20245.5","20238","20253","3.0754136190538115","3.075046898316954","3.07576165464892","20245.5","20238","20253","87.72240428716712","87.71236076661245","87.72711749472106"
"2523","20261.5","20254","20269","3.1213183741726396","3.120929537134038","3.1216523031836716","20261.5","20254","20269","3.0757063870388737","3.0753512432177863","3.0760352515438205","20261.5","20254","20269","87.72746385891324","87.71352221568425","87.73707170766458"
"2525","20277.5","20270","20285","3.1211755368609224","3.120768226378145","3.1216046475843657","20277.5","20270","20285","3.0755704951828937","3.0751773607959922","3.0759930316386956","20277.5","20270","20285","87.71837550725299","87.70857179543013","87.73013716428089"
"2527","20293.5","20286","20301","3.121246463034419","3.120932594999975","3.1217358826807957","20293.5","20286","20301","3.075659479010042","3.0753556086092577","3.076137436434553","20293.5","20286","20301","87.71055937052141","87.70626172406388","87.7198197201029"
"2529","20309.5","20302","20317","3.1198651105871518","3.119478468279563","3.120140297574351","20309.5","20302","20317","3.0743063097485104","3.0739027132425436","3.074571071297999","20309.5","20302","20317","87.67685470268741","87.6705180192605","87.6854534133972"
"2531","20325.5","20318","20333","3.1185376960459408","3.118298584361409","3.1190275667235254","20325.5","20318","20333","3.072998796754468","3.0727726490922675","3.0734695084393024","20325.5","20318","20333","87.66884288512787","87.66151039622655","87.67674299590922"
"2533","20341.5","20334","20349","3.118250696343862","3.118031606609122","3.118475710655131","20341.5","20334","20349","3.0727113733912015","3.072497860602667","3.0729437877492205","20341.5","20334","20349","87.67314141436768","87.66760430325154","87.67766649548601"
"2535","20357.5","20350","20365","3.118896056559617","3.1186696690096296","3.1191038080135454","20357.5","20350","20365","3.0733239553441862","3.0731079412757776","3.0735208058374783","20357.5","20350","20365","87.67858329299916","87.67251058812478","87.68438911296599"
"2537","20373.5","20366","20381","3.118197917583241","3.1175137770278996","3.1187986192495925","20373.5","20366","20381","3.072647711413763","3.0719819929482957","3.0732391101726586","20373.5","20366","20381","87.6699310282147","87.659437312764","87.68009394868422"
"2539","20389.5","20382","20397","3.117940079770376","3.1176319372569417","3.1182885742991724","20389.5","20382","20397","3.0723975289350967","3.072103527082619","3.072741188805286","20389.5","20382","20397","87.68511131767607","87.67848478276679","87.69152940024793"
"2541","20408","20398","20418","3.104732601730587","3.047815341215867","3.191633701324463","20408","20398","20418","3.059591826777934","3.0031780096200795","3.1521787643432617","20408","20398","20418","89.28618694760654","87.65986547119817","91.58097229003906"
